le_1990,le_1991,le_1992,le_1993,le_1994,le_1995,le_1996,le_1997,le_1998,le_1999,le_2000,le_2001,le_2002,le_2003,le_2004,le_2005,le_2006,le_2007,le_2008,le_2009,le_2010,le_2011,le_2012,le_2013,le_2014,le_2015,le_2016,le_2017,le_2018,le_2019,le_2020,le_2021,le_2022,eys_1990,eys_1991,eys_1992,eys_1993,eys_1994,eys_1995,eys_1996,eys_1997,eys_1998,eys_1999,eys_2000,eys_2001,eys_2002,eys_2003,eys_2004,eys_2005,eys_2006,eys_2007,eys_2008,eys_2009,eys_2010,eys_2011,eys_2012,eys_2013,eys_2014,eys_2015,eys_2016,eys_2017,eys_2018,eys_2019,eys_2020,eys_2021,eys_2022,mys_1990,mys_1991,mys_1992,mys_1993,mys_1994,mys_1995,mys_1996,mys_1997,mys_1998,mys_1999,mys_2000,mys_2001,mys_2002,mys_2003,mys_2004,mys_2005,mys_2006,mys_2007,mys_2008,mys_2009,mys_2010,mys_2011,mys_2012,mys_2013,mys_2014,mys_2015,mys_2016,mys_2017,mys_2018,mys_2019,mys_2020,mys_2021,mys_2022,gnipc_1990,gnipc_1991,gnipc_1992,gnipc_1993,gnipc_1994,gnipc_1995,gnipc_1996,gnipc_1997,gnipc_1998,gnipc_1999,gnipc_2000,gnipc_2001,gnipc_2002,gnipc_2003,gnipc_2004,gnipc_2005,gnipc_2006,gnipc_2007,gnipc_2008,gnipc_2009,gnipc_2010,gnipc_2011,gnipc_2012,gnipc_2013,gnipc_2014,gnipc_2015,gnipc_2016,gnipc_2017,gnipc_2018,gnipc_2019,gnipc_2020,gnipc_2021,gnipc_2022
72.752,72.843,72.915,73.19,73.211,73.298,73.546,73.547,73.728,74.039,74.089,74.247,74.366,74.472,74.727,74.89,75.068,75.342,75.447,75.678,75.712,75.917,76.099,76.275,76.476,76.65,76.815,76.936,77.067,77.257,77.393,77.571,77.706,12.94987011,13.08701791,13.2241657,13.3613135,13.4984613,13.6356091,13.77275689,13.90990469,14.04705249,14.18420029,14.2673502,14.36353016,14.53754012,14.71155008,14.88556004,15.05956999,15.23357995,15.40758991,15.694345,15.98110008,15.7196703,15.68015003,15.77245143,15.86529616,15.95868743,16.05262844,16.14712244,16.24217267,16.33778243,16.43395498,16.53069367,16.53069367,16.53069367,8.369409254,8.499922319,8.630435384,8.760948449,8.891461514,9.021974579,9.015759671,9.009544763,9.003329855,8.997114948,8.99090004,9.096553473,9.202206907,9.307860341,9.413513774,9.519167208,9.546098475,9.573029743,9.59996101,9.626892278,9.653823545,9.662110089,9.670396633,9.678683176,9.68696972,9.695256264,9.734617347,9.77397843,9.813339513,9.852700596,9.89206168,9.89206168,9.89206168,9.525630240811205,9.486554346448775,9.414152117444397,9.411823225457798,9.446697187161185,9.45976949318203,9.495567844611173,9.545758950837826,9.511733757279822,9.51142840217454,9.615907106920165,9.584691075186814,9.5846797364244,9.606124354852094,9.612312309394833,9.645263286934767,9.681066863643913,9.720796191372965,9.711616565323686,9.664572208423607,9.656538655300285,9.60523277280181,9.626815929341431,9.605438692144963,9.601845057269248,9.620980074083395,9.643176696481813,9.64674778374597,9.630337011426628,9.625886100139278,9.518344120818382,9.509318665946003,9.603073965876996
76.055,76.196,76.355,76.361,76.714,76.838,77.183,77.4,77.474,77.646,77.766,78.081,78.167,78.32,78.96,79.053,79.388,79.526,79.577,79.847,80.033,80.365,80.261,80.468,81.081,80.89,81.266,81.362,81.479,81.831,80.788,81.879,82.293,14.09537029,14.17916965,15.44893503,16.71870041,17.01412964,17.4025898,17.6801796,17.6545728,17.62896601,17.60335922,17.77131081,18.30985069,18.48284912,18.70292091,18.48070908,18.83530998,19.05407906,19.09911919,19.13726044,19.16604042,19.21767998,19.04887962,19.16010094,19.35095978,19.70776939,19.79195976,19.65690994,19.76102066,19.56148911,19.56838989,19.27527046,18.94573975,18.94573975,9.406848637,9.547434507,9.688020377,9.828606246,9.969192116,10.10977799,10.19661043,10.28344288,10.37027533,10.45710778,10.54394023,10.64110988,10.73827952,10.83544917,10.93261881,11.02978846,11.05253029,11.11720991,11.18188953,11.3167696,11.41578007,11.46986961,11.49960995,11.53950977,11.64029026,11.89404011,11.98532009,12.23692989,12.30630493,12.37567997,12.52857789,12.52857789,12.52857789,10.482214675098492,10.500301903588745,10.511261245759835,10.507418550489696,10.543383603662804,10.562464149027527,10.574857539476287,10.610694460040866,10.628001642202491,10.659357127401341,10.695626346735843,10.696047007566545,10.707122292698202,10.715029859386759,10.740419586182272,10.756394228141628,10.776813364422802,10.805112927021257,10.81149849919642,10.777887808433634,10.793574568433055,10.783732049441197,10.805968194176252,10.807288322360062,10.815023503534386,10.822876786092133,10.825956314620301,10.837710321871137,10.850558302605732,10.868386752645437,10.809546532303868,10.86474017140205,10.89012562427066
70.744,70.248,69.979,69.988,70.316,69.887,69.806,69.212,68.599,68.773,68.564,68.357,68.752,68.909,69.227,69.376,70.093,70.655,71.151,71.819,72.272,72.651,73.245,73.666,73.311,73.187,73.399,73.562,73.703,73.931,72.854,70.47,70.962,10.14398371,10.30649433,10.47160844,10.63936773,10.8098146,10.98299209,11.15894396,11.33771464,11.5193493,11.70389382,11.89139481,12.08189964,12.46581984,12.84974003,13.1324501,12.57670975,13.05266953,12.95250988,12.83240032,12.49421024,12.39898968,12.49100971,12.94052029,12.82242966,12.81070995,12.87318993,13.53081989,13.24899006,13.30014038,13.31602001,13.16993046,12.86993027,12.42656994,5.451236009,5.618259907,5.790401357,5.962542806,6.134684256,6.306825706,6.478967156,6.651108606,6.823250055,6.995391505,7.167532955,7.339674405,7.511815854,7.683957304,7.856098754,8.028240204,8.519836235,9.011432266,9.503028297,9.994624329,10.48622036,10.17366238,9.861104393,9.54854641,9.235988426,8.923430443,8.908264351,8.893098259,8.877932167,8.862766075,8.847599983,8.847599983,8.847599983,8.747218981859337,8.834093156210269,8.92137551243808,8.958037340716917,8.927477282352612,8.914754653438335,8.890759847614516,8.899832936594478,8.893453366689027,8.938420044159177,9.021232836784405,9.027016239050694,9.049688999742527,9.096302104639387,9.096096971164481,9.094733010248897,9.10947374189411,9.09647039298018,9.050937960616274,9.065030657768455,9.025622105406516,9.027620975494512,9.032440443878395,9.05973484012929,9.071542897966848,9.10527932513976,9.078506258501008,9.03452817104171,9.01243183905055,9.038060076158553,8.92269926201876,9.048977778840221,9.13152249195325
53.292,53.624,54.089,54.537,54.91,55.295,55.558,55.978,56.218,56.526,56.578,56.66,56.606,56.738,56.826,57.125,57.456,57.675,57.869,57.956,58.363,58.462,58.716,58.965,59.125,59.377,59.539,59.856,60.14,60.454,60.088,59.821,59.954,4.814975057,4.95554642,5.10022171,5.24912074,5.402366821,5.560086862,5.72241148,5.899514256,6.076617031,6.253719807,6.516719818,7.11894989,7.580840111,7.986030102,8.376919746,8.762456894,9.147994041,9.533531189,9.919068336,10.30460548,10.69014263,11.07567978,11.59101009,12.10634041,12.12549973,12.34691048,12.16425037,11.69883275,11.23341513,10.7679975,10.30257988,10.30257988,10.30257988,1.458545852,1.534742616,1.61492002,1.69928602,1.78365202,1.868018019,1.952384019,2.036750019,2.121116018,2.205482018,2.289848018,2.374214017,2.458580017,2.471358013,2.484136009,2.496914005,2.509692001,2.522469997,2.535247993,2.54802599,2.560803986,2.573581982,2.586359978,2.599137974,2.61191597,2.624693966,2.637471962,2.650249958,2.841894984,3.03354001,3.137261725,3.137261725,3.137261725,7.6347377593731585,7.649628772149238,7.6278107887890565,7.658578560386765,7.637421465310784,7.676886780323624,7.693955414639512,7.726928798952455,7.742988717297853,7.766532236706877,7.792886104743752,7.81427101850643,7.8269055991336876,7.8301871132277485,7.844303117998114,7.832831346930847,7.839362392730373,7.867183961989499,7.890132887921911,7.881427270797537,7.870819383048247,7.874816811507761,7.88815587488353,7.929021920442684,7.962332004032369,7.946863755866518,7.9495496980538185,7.972964198757465,8.00948202169937,8.0470907886525591,8.056185250091131,8.103053632308933,8.133315275262289
56.422,57.097,57.629,58.418,58.989,59.534,60.084,60.752,61.332,61.871,62.346,62.843,63.306,63.635,64.004,64.386,64.779,65.027,65.446,65.88,66.162,66.534,66.705,67.021,67.163,67.318,67.628,67.701,67.748,67.841,64.467,63.63,64.928,11.34760553,11.66413465,11.98949299,12.32392686,12.66768939,13.23278436,13.79787932,14.36297429,14.92806925,14.50795112,14.08783298,13.66771484,13.24759671,12.82747857,13.38159478,13.93571099,13.92763485,14.26336461,14.31380527,14.28142146,14.24979437,14.21816728,14.38624711,14.57401404,14.04903974,13.97757206,14.49550866,14.900595,15.01584739,14.9469708,14.79598497,15.02243817,15.02243817,5.993671061,6.101269806,6.210800171,6.322296831,6.433793492,6.545290152,6.656786813,6.768283473,6.879780134,6.991276794,7.102773454,7.214270115,7.152404118,7.09053812,7.028672123,6.966806126,6.904940128,7.052365065,7.199790001,7.481540203,7.712310155,7.943080107,8.17385006,8.425590197,8.677330335,8.929070473,9.162832737,9.396595001,9.630357265,9.86411953,9.827750206,9.827750206,9.827750206,8.345249680804088,8.382359451219434,8.389981298112396,8.411449677757373,8.442756784164382,8.468976326279506,8.495285260009766,8.528410008649722,8.56491368750422,8.546516202171833,8.550318198445822,8.550196039805735,8.556983390266367,8.554044147951444,8.569723537899238,8.600218943661805,8.633156611865425,8.657883188233013,8.705188803933495,8.715379156053542,8.729815109894574,8.767260244158761,8.77774568007022,8.825746151841116,8.877998226773661,8.931266258247962,8.973487089933348,8.9873239845763,9.019091833584548,9.030404844469,8.934860812837666,8.9673399804388,8.985675945592574
60.533,59.473,58.348,57.719,56.154,55.059,54.357,53.448,52.523,51.694,51.011,50.676,50.632,50.947,51.617,52.61,53.918,55.732,57.121,58.279,60.013,60.53,60.8,61.996,62.608,63.818,65.464,66.753,65.422,65.464,65.647,61.141,65.913,10.59220615,10.55210972,10.51216507,10.47222042,10.34175014,10.70094013,10.88468329,11.06842645,11.25216961,11.63829994,11.74394989,11.72593021,11.53738022,11.59051991,11.60266972,11.6691103,11.83510971,11.79946041,11.72972965,11.70634123,11.68295281,11.65956439,11.63617596,11.61278754,11.58939912,11.5660107,11.54262227,11.519233850000001,11.49584543,11.47245701,11.44906858,11.42568016,11.42568016,5.52,5.758,5.996,6.234,6.472,6.71,6.89,7.07,7.25,7.43,7.61,7.744,7.878,8.012,8.146,8.28,8.398,8.516,8.634,8.752,8.87,9.1,9.33,9.56,9.79,10.02,10.1,10.18,10.26,10.34,10.42,10.42,10.42,9.098878020144884,9.171185472081161,9.178411436000417,9.196974444811493,9.123682547315925,9.195940075921051,9.193597593827217,9.2680034994823135,9.287700848142332,9.30735620541687,9.297405980328598,9.306577343085829,9.276014633229213,9.329645791329334,9.328678757397336,9.367030420304944,9.448381665988768,9.500040296444535,9.4969225269905,9.35692172660524,9.406182074141045,9.48052233613423,9.481714823291245,9.550253336071304,9.570379889982213,9.490205187638868,9.478137148974866,9.502850315729706,9.513011036652639,9.569971599100468,9.492606702234596,9.554063747573709,9.605187869556275
65.985,66.31,66.708,67.109,67.568,67.919,68.409,68.813,69.189,69.524,69.737,70.195,70.41,70.72,71.131,71.753,72.037,72.365,72.715,72.948,73.182,73.343,73.552,73.918,74.306,74.332,74.442,74.827,75.109,75.338,74.009,72.75,73.425,12.92652101,12.97149303,13.0166215,13.06190699,13.10735002,13.15295115,13.19871093,13.24462991,13.29070864,13.33694769,13.3833476,13.42990894,13.47663227,13.52351815,13.57056715,13.61777984,13.66515678,13.71269855,13.76040572,13.80827886,13.85631856,13.90452539,13.95289993,15.24518967,15.36814022,15.24540043,15.29432011,15.40701962,15.50376034,15.44937038,15.44596004,15.5788002,15.5788002,3.685384501,3.831340323,3.977296144,4.123251966,4.269207788,4.41516361,4.5866617,4.758159791,4.929657882,5.101155972,5.272654063,5.449625497,5.626596931,5.803568365,5.980539799,6.150349855,6.320159912,6.501580238,6.671150208,6.768959999,6.878170013,7.006090164,7.215769768,7.287489891,7.379069805,7.506820202,7.731040001,7.851759911,7.982019901,8.128813955,8.278307638,8.278307638,8.278307638,9.223341084295512,9.220379776089933,9.201734933977058,9.228182593638206,9.254778456714345,9.305206451364333,9.31273331062981,9.328069086157182,9.312495656865634,9.29294354961619,9.32453179483952,9.321642476583593,9.337892174809328,9.339102778918976,9.38570486442167,9.406716820251871,9.438406085549827,9.490633312156282,9.527058934560129,9.518642304610127,9.572531928786299,9.607316017017363,9.618205582200254,9.65050929264047,9.642190382221102,9.597666970775439,9.553809472640022,9.561503965184277,9.561902332464365,9.567358071967348,9.533481453736613,9.570954546946451,9.589864732814517
71.656,71.871,72.081,72.312,72.553,72.816,73.1,73.364,73.619,73.863,74.08,74.276,74.426,74.561,74.65,74.731,74.783,74.818,74.84,74.846,74.849,74.858,74.827,74.799,74.779,74.75,74.733,74.722,74.712,74.748,74.795,74.642,74.551,12.60107709,12.40764402,12.21718025,12.0296402,11.76173973,11.65198731,11.5422349,11.43248248,11.32273006,11.57223034,11.53234005,11.63160038,11.85077953,12.22157955,12.60894012,12.88778973,13.25531006,13.42671967,13.53855038,13.80313015,13.87399006,14.1947403,14.74849987,14.74330044,14.63543034,14.33631992,14.21236992,14.06844997,13.94052982,13.76078033,13.69861984,13.69861984,13.69861984,7.51,7.62,7.73,7.84,7.95,8.06,8.106,8.152,8.198,8.244,8.29,8.328,8.366,8.404,8.442,8.48,8.538,8.596,8.654,8.712,8.77,8.82,8.87,8.92,8.97,9.02,9.06,9.1,9.14,9.18,9.22,9.22,9.22,11.164697621468209,11.16583867810398,11.18471208629981,11.161789715471345,11.167709628102108,11.187285974511727,11.192205212995262,11.154719770888217,11.127213000114944,11.135976161146992,11.14325033460331,11.150097210904054,11.168572346860037,11.178432403888351,11.16550316796577,11.15216408577367,11.178728624450738,11.169488652596572,11.134244972662596,11.101608236309003,11.100698922848874,11.098537910308282,11.09822133544035,11.080758947835458,11.055263452657893,11.087993184176694,11.068160432467655,11.062683071418954,11.005917854307343,11.055161176319567,11.057571847932799,11.01397993708039,10.989447382865636
71.357,71.227,71.215,71.226,70.901,71.002,70.874,70.351,70.912,71.596,71.609,71.915,72.162,72.408,72.609,72.592,72.722,73.037,73.365,73.705,73.835,74.189,74.357,74.849,74.482,74.632,74.834,74.799,74.898,75.062,73.645,71.798,71.528,12.29901028,12.35459995,12.12901974,12.01152039,11.88076019,12.17436981,12.5159502,12.61157036,12.7276001,12.89875984,12.80523014,12.79557037,13.19983006,13.66489029,13.87141991,14.02011013,14.08423996,14.25047016,14.18344975,14.2339201,14.48367023,14.58668041,14.56939983,14.95895958,15.17376041,15.07861996,14.82929993,14.64519978,14.4972496,14.25417042,14.03666973,13.86802959,13.86802959,6.81489869,7.088468488,7.373020172,7.668994586,7.964968999,8.260943413,8.556917826,8.85289224,9.148866653,9.444841067,9.740815481,10.03678989,10.11271992,10.18864994,10.26457996,10.34050999,10.41644001,10.542409899999999,10.58646965,10.64169025,10.72171974,10.78184986,10.89634037,11.00629997,11.05152988,11.18832016,11.23243999,11.24269962,11.29952653,11.35635344,11.41318035,11.41318035,11.41318035,9.613805818760298,9.531733786714986,9.553063852366385,9.543330252943413,9.565865638489017,9.315697472928179,9.36370052513384,9.221437312547843,9.27589976996661,9.19819443248446,9.237916402056545,9.318972243609393,9.414860276355656,9.469865624876746,9.536502088105156,9.604039436882736,9.651392873796128,9.673109246508245,9.765177032338016,9.753836343557342,9.786904045719778,9.802889753228616,9.834815473339827,9.826130277649774,9.854733740405953,9.871774447910665,9.90814948133961,9.951643206398845,9.974723877598137,10.025304626728936,9.982896249882971,10.074286775214485,10.162801158858903
44.86,44.227,43.895,37.105,44.08,44.059,44.373,45.387,46.552,47.528,47.514,48.431,49.891,50.857,52.01,53.023,53.869,54.727,55.71,56.388,57.081,57.769,58.493,59.235,59.868,60.217,60.793,61.553,61.688,62.351,61.566,61.663,61.977,4.218900204,4.333489895,4.203050137,4.479829788,4.496963561,4.514097333,4.531231105,4.548364878,4.56549865,4.582632422,4.599766195,4.616899967,5.057419777,5.523624897,5.989830017,6.369110107,7.855309963,8.63090992,9.340579987,10.05025005,10.5172596,10.69895983,10.88066006,10.99707985,11.12872982,11.1534996,11.11637974,10.48184967,10.24604034,10.10524225,9.966378953,9.966378953,9.966378953,1.460590005,1.514265001,1.567939997,1.621614993,1.675289989,1.728964984,1.78263998,1.836314976,1.889989972,1.943664968,1.997339964,2.05101496,2.104689956,2.158364952,2.212039948,2.265714943,2.319389939,2.373064935,2.426739931,2.359861612,2.292983294,2.226104975,2.159226656,2.092348337,2.025470018,2.285303354,2.54513669,2.804970026,2.962684561,3.129266883,3.305215598,3.305215598,3.305215598,7.016364701422096,7.058559997891632,7.047334117638311,7.0098515312244265,6.971058471164991,6.8379950054747045,6.744718047659762,6.752830246254376,6.784345622378635,6.745764422735019,6.745390233878846,6.712586388076386,6.725713618133657,6.676162684817763,6.679129918846298,6.663607520280943,6.689572166075362,6.689415376027876,6.697441650592567,6.677130469462131,6.684466325972613,6.686210382388252,6.69946670462064,6.715573107366811,6.720106029805394,6.661373557276026,6.638387927573546,6.621663908026964,6.609590772487392,6.595838703798305,6.573655573222468,6.574365395964435,6.5681144285822946
55.434,55.793,56.021,56.08,56.035,56.308,56.346,56.743,57.028,57.69,58.625,59.966,61.226,62.523,63.552,64.293,65.059,65.731,66.47,67.444,67.712,68.416,68.915,69.304,69.736,69.873,70.224,70.515,70.561,70.692,70.416,69.584,69.896,6.885230713,6.991089821,7.098576493,7.206063165,7.313549836,7.421036508,7.52852318,7.636009852,7.743496524,7.850983196,7.958469868,8.594880104,9.777799606,10.32608032,10.84488964,11.0031147,11.16133976,11.16427994,11.05580997,11.10583191,11.15608016,11.20655577,11.25725975,11.30819314,11.35912653,11.41005992,11.46099331,11.5119267,11.52826715,11.5446076,11.56094805,11.56094805,11.56094805,2.814247517,2.868649328,2.923051139,2.97745295,3.03185476,3.086256571,3.142750759,3.199244947,3.255739135,3.312233323,3.368727511,3.431498832,3.494270152,3.557041472,3.619812792,3.682584112,3.803941997,3.925299883,4.030479908,3.936969995,3.869265985,3.801561975,3.733857965,3.666153955,3.598449945,3.674109936,3.955174923,4.23623991,4.517304897,4.798369884,4.997735023,5.197100163,5.197100163,6.921106138310735,6.9500734132469475,6.973356011398507,6.970706076916532,6.97584928968141,7.03943853998801,7.065923157621964,7.096129256205085,7.115293453328302,7.204980956516065,7.27708312289844,7.334868983393032,7.371923827835327,7.4416981535464926,7.52006282899318,7.6208691910194934,7.7074865075288574,7.793791517261626,7.835116821460275,7.817524892909806,7.870747362212506,7.916770622230254,7.964227610206621,8.013746883072557,8.06855679009542,8.122871502939766,8.17915999729452,8.234427221240523,8.288870053171447,8.339925081543603,8.319023474609224,8.324686925377446,8.364301457983302
54.868,54.658,54.481,54.062,53.528,53.222,52.82,52.737,52.582,52.695,52.932,53.142,53.415,53.883,54.178,54.362,54.856,55.165,55.655,56.102,56.582,57.133,57.792,58.476,58.935,59.658,60.233,60.81,61.18,61.584,60.833,60.333,60.958,8.211890221,8.174260139,8.047991395,7.921722651,7.795453906,7.669185162,7.542916417,7.416647673,7.290378928,7.164110184,7.393889904,8.67166996,8.403800011,8.556240082,8.608369827,8.567790031,8.321900368,9.09265995,9.529709816,10.00405025,10.37228012,10.74050999,11.32874012,11.63219023,11.93564034,12.20610046,12.13076019,12.43191341,12.74054294,13.05683437,13.38097793,13.38097793,13.38097793,2.137418272,2.221190285,2.304962298,2.388734311,2.472506324,2.556278337,2.641282291,2.726286246,2.8112902,2.896294154,2.981298109,3.058910415,3.136522721,3.214135027,3.291747333,3.369359639,3.429724766,3.490089893,4.061129888,4.632169882,5.203209877,5.355272412,5.507334948,5.659397483,5.811460018,5.963522553,6.115585089,6.267647624,6.419710159,6.47855597,6.537401781,6.537401781,6.537401781,8.120357586608888,8.032573294742667,7.982903988580336,7.874664467251897,7.857773191770276,7.856943732116102,7.870364077719086,7.885568132481609,7.9163611248345385,7.937303763647644,7.92979935918526,7.939540856913579,7.966676022472962,8.013155333555694,8.06477504038754,8.05540659323206,8.07824547076169,8.084226210451073,8.089798749800526,8.09726037582488,8.091853042710113,8.096465495420741,8.108553956292623,8.125180423082394,8.161098329768665,8.17920839373107,8.190594380235602,8.195188624911859,8.206038297040205,8.209388720530935,8.183654437205153,8.152856658891551,8.211067404663632
77.431,77.592,77.85,77.723,77.899,78.019,78.271,78.464,78.674,78.885,79.234,79.451,79.568,79.74,80.033,80.136,80.547,80.549,80.739,81.074,81.347,81.529,81.722,81.803,81.855,81.925,82.043,82.019,82.051,82.363,82.047,82.656,82.847,16.68971062,16.96995926,17.10577011,16.72765923,16.88726044,16.8725605,16.83344078,16.3625102,15.89157963,15.80797958,15.75918961,15.67950685,15.59982409,15.52014133,15.44045857,15.36077581,15.28109305,15.20141029,15.2363596,15.31015968,15.17741013,15.24262047,15.72655964,15.82699013,15.87559986,15.95269012,15.93340015,15.99886036,15.93410969,15.93334007,15.94466972,15.96065044,15.96065044,10.74998669,10.92090034,11.09453135,11.26816235,11.44179335,11.61542435,11.78905535,11.96268635,12.13631735,12.30994835,12.48357935,12.65721035,12.78942223,12.9216341,13.05384598,13.18605785,13.31826973,13.36716785,13.41606598,13.4649641,13.51386223,13.56276035,13.59659233,13.63042431,13.66425629,13.69808826,13.731920240000001,13.76600456,13.80017348,13.83442722,13.86876597,13.86876597,13.86876597,10.414981055221332,10.3844579881136,10.378996482267414,10.396277180988312,10.42752073059912,10.444787622805713,10.451433693953332,10.48573483557466,10.513540556485697,10.555557349195894,10.603607645736497,10.608683504987903,10.63067287330145,10.639768618256525,10.663573896868254,10.686535162688854,10.707048762640953,10.718936760710301,10.717911041719084,10.674696586865588,10.691079484889219,10.712984215928664,10.720867409697552,10.735916527392503,10.753270863487666,10.75361665816333,10.75544488825981,10.77274358301406,10.781613150641002,10.791198400405897,10.732655288027804,10.777554304651177,10.788171886989804
49.635,49.252,48.793,48.353,47.853,47.35,46.831,46.319,46.025,45.75,45.406,45.393,45.409,45.76,46.038,46.433,46.851,47.426,48.016,48.648,49.255,49.948,50.686,50.902,50.566,52.793,53.46,53.721,54.369,55.025,54.604,53.895,54.477,5.280560017,4.918749809,4.094940186,4.196776643,4.298613099,4.400449556,4.502286013,4.60412247,4.705958927,4.807795384,4.909631841,5.011468298,5.113304755,5.215141212,5.316977669,5.418814126,5.520650583,5.62248704,5.724323497,5.826159954,6.018069983,6.209980011,6.190639973,6.317989663,6.447959105,6.580602192,6.715973923,6.85413043,6.995129001,7.139028099,7.285887393,7.285887393,7.285887393,1.867779274,1.934874257,2.001969241,2.069064225,2.136159208,2.203254192,2.281229443,2.359204694,2.437179946,2.515155197,2.593130448,2.665665566,2.738200683,2.8107358,2.883270918,2.955806035,3.012020751,3.068235467,3.124450183,3.180664899,3.236879615,3.356562559,3.476245503,3.595928447,3.71561139,3.835294334,3.858868247,3.88244216,3.906016074,3.929589987,3.9531639,3.9531639,3.9531639,7.169849299244644,7.154372592292466,7.109903297755543,7.070655896777665,7.079683770322089,7.108168203133209,7.0013886500918465,7.037183967137463,7.051531138281804,7.092766324190943,7.077591501523511,7.06731779920551,7.038171476044583,6.947398439430455,6.944016073587657,6.950569415549089,6.934104906257767,6.961777354707052,6.99788284676859,7.012825154008066,7.0446757263923825,7.06972781928652,7.110559820628859,6.655676819317859,6.658309021753938,6.698216249567662,6.7281379818597165,6.782619833317891,6.828852715755166,6.835876106776734,6.803286897809528,6.802856390757969,6.767472426456841
72.574,73.574,74.135,74.195,74.614,74.609,74.899,75.596,75.669,76.018,76.87,76.773,77.445,77.387,77.616,78.016,78.261,77.826,78.484,78.741,78.501,79.11,79.023,79.339,79.473,79.746,80.079,80.35,80.133,80.326,79.377,78.944,79.519,12.74779872,12.73688984,12.7259903,11.73915958,11.91450367,12.08984776,12.26519184,12.44053593,12.61588001,13.08310032,13.13626003,13.33110523,13.52595043,13.74680042,14.06828022,14.38132,14.31814957,14.70213032,14.85708046,14.88204002,15.09842968,15.31116009,15.41316986,16.10619926,16.26062965,16.39200974,16.49542999,16.53348923,16.60621071,16.64357948,16.34049988,16.76792908,16.76792908,8.387270623,8.466750993,8.546231363,8.625711733,8.705192103,8.784672473,8.857878077,8.931083681,9.004289285,9.077494889,9.150700493,9.288745346,9.426790199,9.564835053,9.702879906,9.736940066,9.771000226,9.805060387,10.1062603,9.97935009,9.85243988,9.544130325,9.776545048,10.00895977,10.13243484,10.25590992,10.42321491,10.59051991,10.76136507,10.9349663,11.11136804,11.11136804,11.11136804,9.13806921427622,9.197950077624624,9.296082834984881,9.350408843018803,9.374707703625676,9.450024627668398,9.507575541938968,9.566998274569713,9.602428954617249,9.58227534976804,9.6135301601728,9.635520010036018,9.65130325567208,9.675256659490378,9.704559825776693,9.743691704437495,9.753329304668894,9.802605288413652,9.859068873213491,9.847842369772534,9.894715324806874,9.920345055049872,10.007208580868777,10.041349320723253,10.049676595908869,10.081065712188382,10.083017674816091,10.068691485184637,10.087962894518707,10.081328466642875,9.976243411961573,10.079658709755357,10.103607930101159
68.005,68.169,68.734,69.216,69.52,70.008,70.266,70.672,71.172,71.419,71.881,72.606,72.985,73.371,73.748,74.111,74.504,74.762,74.872,75.343,75.599,75.903,76.192,76.452,76.717,76.977,77.218,77.248,77.744,77.968,78.077,78.211,78.587,8.605669975,8.595879555,8.599749565,8.60599041,8.580659866,8.725359917,8.975049973,9.136859894,9.392760038,9.648660183,9.904560328,10.16046047,10.5064764,10.85249233,11.19850826,11.54452419,11.89054012,12.20328999,12.51947975,12.85252953,13.04319954,13.15779018,13.28357029,13.5112315,13.7427945,13.97832615,14.21789447,14.46156865,14.70941905,14.96151725,15.21793605,15.21793605,15.21793605,4.143789768,4.322265768,4.500741768,4.679217768,4.857693768,5.036169767,5.214645767,5.393121767,5.571597767,5.750073767,5.928549767,6.008342791,6.088135815,6.167928839,6.247721863,6.327514887,6.407307911,6.487100935,6.566893959,6.646686983,6.726480007,6.862735033,6.998990059,7.135245085,7.271500111,7.407755136,7.544010162,7.680265188,7.816520214,7.960391283,8.106910446,8.106910446,8.106910446,7.262107648331427,7.335491956196654,7.455762667697017,7.573068766293995,7.686335423952057,7.767004610452357,7.852128843224954,7.9326316079836054,7.994516577247531,8.061968886012663,8.136366435792246,8.206966431350741,8.291143807506932,8.384036906258682,8.477547716400407,8.575341190721602,8.694349406606154,8.826170626333424,8.917018905591728,8.994175959342533,9.087763068562184,9.168462781552225,9.244429490026858,9.306774683344162,9.38146223063259,9.437649997937658,9.49795137540262,9.562747032941427,9.620311519954097,9.676186712911536,9.690778788964321,9.769908201618767,9.799508719137823
